"filename", "language", "PHP", "JavaScript", "YAML", "Properties", "XML", "JSON", "Markdown", "CSS", "Less", "SCSS", "HTML", "CoffeeScript", "Shell Script", "comment", "blank", "total"
"c:\xampp\htdocs\seniorProject\assets\vendor\chartist\js\chartist.js", "JavaScript", 0, 2404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1635, 450, 4489
"c:\xampp\htdocs\seniorProject\assets\vendor\chartist\js\chartist.min.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 10
"c:\xampp\htdocs\seniorProject\assets\vendor\chartist\polar_area_chart.js", "JavaScript", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22, 147
"c:\xampp\htdocs\seniorProject\assets\vendor\chartist\scss\chartist.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 0, 0, 0, 13, 43, 242
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\CHANGES.md", "Markdown", 0, 0, 0, 0, 0, 0, 875, 0, 0, 0, 0, 0, 0, 0, 221, 1096
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\LICENSE.md", "Markdown", 0, 0, 0, 0, 0, 0, 1178, 0, 0, 0, 0, 0, 0, 0, 243, 1421
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 35, 82
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\adapters\jquery.js", "JavaScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 10
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\bower.json", "JSON", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\ckeditor.js", "JavaScript", 0, 995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 999
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\composer.json", "JSON", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\config.js", "JavaScript", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 39
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\contents.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 10, 22, 136
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\af.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\ar.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\bg.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\bn.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\bs.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\ca.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\cs.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\cy.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\da.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\de-ch.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\de.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\el.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\en-au.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\en-ca.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\en-gb.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\en.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\eo.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\es.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\et.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\eu.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\fa.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\fi.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\fo.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\fr-ca.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\fr.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\gl.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\gu.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\he.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\hi.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\hr.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\hu.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\id.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\is.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\it.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\ja.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\ka.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\km.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\ko.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\ku.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\lt.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\lv.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\mk.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\mn.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\ms.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\nb.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\nl.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\no.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\pl.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\pt-br.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\pt.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\ro.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\ru.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\si.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\sk.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\sl.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\sq.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\sr-latn.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\sr.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\sv.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\th.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\tr.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\tt.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\ug.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\uk.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\vi.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\zh-cn.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\lang\zh.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\package.json", "JSON", 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\a11yhelp.js", "JavaScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 10
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\af.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\ar.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\bg.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\ca.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\cs.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\cy.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\da.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\de-ch.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\de.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\el.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\en-gb.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\en.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\eo.js", "JavaScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\es.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\et.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\eu.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\fa.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\fi.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\fo.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\fr-ca.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\fr.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\gl.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\gu.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\he.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\hi.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\hr.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\hu.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\id.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\it.js", "JavaScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\ja.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\km.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\ko.js", "JavaScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 10
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\ku.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\lt.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\lv.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\mk.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\mn.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\nb.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\nl.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\no.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\pl.js", "JavaScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\pt-br.js", "JavaScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\pt.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\ro.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\ru.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\si.js", "JavaScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 10
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\sk.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\sl.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\sq.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\sr-latn.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\sr.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\sv.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\th.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\tr.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\a11yhelp\dialogs\lang\tt.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
